#,P:p_param,P:p_dParam,净利润,年化收益率%,夏普比率
7272,1.89,41,0.00,0.00,0.0000
7273,1.89,42,0.00,0.00,0.0000
7274,1.89,43,0.00,0.00,0.0000
7275,1.89,44,0.00,0.00,0.0000
7276,1.89,45,0.00,0.00,0.0000
7277,1.89,46,0.00,0.00,0.0000
7278,1.89,47,0.00,0.00,0.0000
7279,1.89,48,0.00,0.00,0.0000
7280,1.89,49,0.00,0.00,0.0000
7281,1.89,50,0.00,0.00,0.0000
7282,1.9,7,0.00,0.00,0.0000
7283,1.9,8,0.00,0.00,0.0000
7284,1.9,9,0.00,0.00,0.0000
7285,1.9,10,0.00,0.00,0.0000
7286,1.9,11,0.00,0.00,0.0000
7287,1.9,12,0.00,0.00,0.0000
7288,1.9,13,0.00,0.00,0.0000
7289,1.9,14,0.00,0.00,0.0000
7290,1.9,15,0.00,0.00,0.0000
7291,1.9,16,0.00,0.00,0.0000
7292,1.9,17,0.00,0.00,0.0000
7293,1.9,18,0.00,0.00,0.0000
7294,1.9,19,0.00,0.00,0.0000
7295,1.9,20,0.00,0.00,0.0000
7296,1.9,21,0.00,0.00,0.0000
7297,1.9,22,0.00,0.00,0.0000
7298,1.9,23,0.00,0.00,0.0000
7299,1.9,24,0.00,0.00,0.0000
7300,1.9,25,0.00,0.00,0.0000
7301,1.9,26,0.00,0.00,0.0000
7302,1.9,27,0.00,0.00,0.0000
7303,1.9,28,0.00,0.00,0.0000
7304,1.9,29,0.00,0.00,0.0000
7305,1.9,30,0.00,0.00,0.0000
7306,1.9,31,0.00,0.00,0.0000
7307,1.9,32,0.00,0.00,0.0000
7308,1.9,33,0.00,0.00,0.0000
7309,1.9,34,0.00,0.00,0.0000
7310,1.9,35,0.00,0.00,0.0000
7311,1.9,36,0.00,0.00,0.0000
7312,1.9,37,0.00,0.00,0.0000
7313,1.9,38,0.00,0.00,0.0000
7314,1.9,39,0.00,0.00,0.0000
7315,1.9,40,0.00,0.00,0.0000
7316,1.9,41,0.00,0.00,0.0000
7317,1.9,42,0.00,0.00,0.0000
7318,1.9,43,0.00,0.00,0.0000
7319,1.9,44,0.00,0.00,0.0000
7320,1.9,45,0.00,0.00,0.0000
7321,1.9,46,0.00,0.00,0.0000
7322,1.9,47,0.00,0.00,0.0000
7323,1.9,48,0.00,0.00,0.0000
7324,1.9,49,0.00,0.00,0.0000
7325,1.9,50,0.00,0.00,0.0000
7326,1.91,7,0.00,0.00,0.0000
7327,1.91,8,0.00,0.00,0.0000
7328,1.91,9,0.00,0.00,0.0000
7329,1.91,10,0.00,0.00,0.0000
7330,1.91,11,0.00,0.00,0.0000
7331,1.91,12,0.00,0.00,0.0000
7332,1.91,13,0.00,0.00,0.0000
7333,1.91,14,0.00,0.00,0.0000
7334,1.91,15,0.00,0.00,0.0000
7335,1.91,16,0.00,0.00,0.0000
7336,1.91,17,0.00,0.00,0.0000
7337,1.91,18,0.00,0.00,0.0000
7338,1.91,19,0.00,0.00,0.0000
7339,1.91,20,0.00,0.00,0.0000
7340,1.91,21,0.00,0.00,0.0000
7341,1.91,22,0.00,0.00,0.0000
7342,1.91,23,0.00,0.00,0.0000
7343,1.91,24,0.00,0.00,0.0000
7344,1.91,25,0.00,0.00,0.0000
7345,1.91,26,0.00,0.00,0.0000
7346,1.91,27,0.00,0.00,0.0000
7347,1.91,28,0.00,0.00,0.0000
7348,1.91,29,0.00,0.00,0.0000
7349,1.91,30,0.00,0.00,0.0000
7350,1.91,31,0.00,0.00,0.0000
7351,1.91,32,0.00,0.00,0.0000
7352,1.91,33,0.00,0.00,0.0000
7353,1.91,34,0.00,0.00,0.0000
7354,1.91,35,0.00,0.00,0.0000
7355,1.91,36,0.00,0.00,0.0000
7356,1.91,37,0.00,0.00,0.0000
7357,1.91,38,0.00,0.00,0.0000
7358,1.91,39,0.00,0.00,0.0000
7359,1.91,40,0.00,0.00,0.0000
7360,1.91,41,0.00,0.00,0.0000
7361,1.91,42,0.00,0.00,0.0000
7362,1.91,43,0.00,0.00,0.0000
7363,1.91,44,0.00,0.00,0.0000
7364,1.91,45,0.00,0.00,0.0000
7365,1.91,46,0.00,0.00,0.0000
7366,1.91,47,0.00,0.00,0.0000
7367,1.91,48,0.00,0.00,0.0000
7368,1.91,49,0.00,0.00,0.0000
7369,1.91,50,0.00,0.00,0.0000
7370,1.92,7,0.00,0.00,0.0000
7371,1.92,8,0.00,0.00,0.0000
7372,1.92,9,0.00,0.00,0.0000
7373,1.92,10,0.00,0.00,0.0000
7374,1.92,11,0.00,0.00,0.0000
7375,1.92,12,0.00,0.00,0.0000
7376,1.92,13,0.00,0.00,0.0000
7377,1.92,14,0.00,0.00,0.0000
7378,1.92,15,0.00,0.00,0.0000
7379,1.92,16,0.00,0.00,0.0000
7380,1.92,17,0.00,0.00,0.0000
7381,1.92,18,0.00,0.00,0.0000
7382,1.92,19,0.00,0.00,0.0000
7383,1.92,20,0.00,0.00,0.0000
7384,1.92,21,0.00,0.00,0.0000
7385,1.92,22,0.00,0.00,0.0000
7386,1.92,23,0.00,0.00,0.0000
7387,1.92,24,0.00,0.00,0.0000
7388,1.92,25,0.00,0.00,0.0000
7389,1.92,26,0.00,0.00,0.0000
7390,1.92,27,0.00,0.00,0.0000
7391,1.92,28,0.00,0.00,0.0000
7392,1.92,29,0.00,0.00,0.0000
7393,1.92,30,0.00,0.00,0.0000
7394,1.92,31,0.00,0.00,0.0000
7395,1.92,32,0.00,0.00,0.0000
7396,1.92,33,0.00,0.00,0.0000
7397,1.92,34,0.00,0.00,0.0000
7398,1.92,35,0.00,0.00,0.0000
7399,1.92,36,0.00,0.00,0.0000
7400,1.92,37,0.00,0.00,0.0000
7401,1.92,38,0.00,0.00,0.0000
7402,1.92,39,0.00,0.00,0.0000
7403,1.92,40,0.00,0.00,0.0000
7404,1.92,41,0.00,0.00,0.0000
7405,1.92,42,0.00,0.00,0.0000
7406,1.92,43,0.00,0.00,0.0000
7407,1.92,44,0.00,0.00,0.0000
7408,1.92,45,0.00,0.00,0.0000
7409,1.92,46,0.00,0.00,0.0000
7410,1.92,47,0.00,0.00,0.0000
7411,1.92,48,0.00,0.00,0.0000
7412,1.92,49,0.00,0.00,0.0000
7413,1.92,50,0.00,0.00,0.0000
7414,1.93,7,0.00,0.00,0.0000
7415,1.93,8,0.00,0.00,0.0000
7416,1.93,9,0.00,0.00,0.0000
7417,1.93,10,0.00,0.00,0.0000
7418,1.93,11,0.00,0.00,0.0000
7419,1.93,12,0.00,0.00,0.0000
7420,1.93,13,0.00,0.00,0.0000
7421,1.93,14,0.00,0.00,0.0000
7422,1.93,15,0.00,0.00,0.0000
7423,1.93,16,0.00,0.00,0.0000
7424,1.93,17,0.00,0.00,0.0000
7425,1.93,18,0.00,0.00,0.0000
7426,1.93,19,0.00,0.00,0.0000
7427,1.93,20,0.00,0.00,0.0000
7428,1.93,21,0.00,0.00,0.0000
7429,1.93,22,0.00,0.00,0.0000
7430,1.93,23,0.00,0.00,0.0000
7431,1.93,24,0.00,0.00,0.0000
7432,1.93,25,0.00,0.00,0.0000
7433,1.93,26,0.00,0.00,0.0000
7434,1.93,27,0.00,0.00,0.0000
7435,1.93,28,0.00,0.00,0.0000
7436,1.93,29,0.00,0.00,0.0000
7437,1.93,30,0.00,0.00,0.0000
7438,1.93,31,0.00,0.00,0.0000
7439,1.93,32,0.00,0.00,0.0000
7440,1.93,33,0.00,0.00,0.0000
7441,1.93,34,0.00,0.00,0.0000
7442,1.93,35,0.00,0.00,0.0000
7443,1.93,36,0.00,0.00,0.0000
7444,1.93,37,0.00,0.00,0.0000
7445,1.93,38,0.00,0.00,0.0000
7446,1.93,39,0.00,0.00,0.0000
7447,1.93,40,0.00,0.00,0.0000
7448,1.93,41,0.00,0.00,0.0000
7449,1.93,42,0.00,0.00,0.0000
7450,1.93,43,0.00,0.00,0.0000
7451,1.93,44,0.00,0.00,0.0000
7452,1.93,45,0.00,0.00,0.0000
7453,1.93,46,0.00,0.00,0.0000
7454,1.93,47,0.00,0.00,0.0000
7455,1.93,48,0.00,0.00,0.0000
7456,1.93,49,0.00,0.00,0.0000
7457,1.93,50,0.00,0.00,0.0000
7458,1.94,7,0.00,0.00,0.0000
7459,1.94,8,0.00,0.00,0.0000
7460,1.94,9,0.00,0.00,0.0000
7461,1.94,10,0.00,0.00,0.0000
7462,1.94,11,0.00,0.00,0.0000
7463,1.94,12,0.00,0.00,0.0000
7464,1.94,13,0.00,0.00,0.0000
7465,1.94,14,0.00,0.00,0.0000
7466,1.94,15,0.00,0.00,0.0000
7467,1.94,16,0.00,0.00,0.0000
7468,1.94,17,0.00,0.00,0.0000
7469,1.94,18,0.00,0.00,0.0000
7470,1.94,19,0.00,0.00,0.0000
7471,1.94,20,0.00,0.00,0.0000
7472,1.94,21,0.00,0.00,0.0000
7473,1.94,22,0.00,0.00,0.0000
7474,1.94,23,0.00,0.00,0.0000
7475,1.94,24,0.00,0.00,0.0000
7476,1.94,25,0.00,0.00,0.0000
7477,1.94,26,0.00,0.00,0.0000
7478,1.94,27,0.00,0.00,0.0000
7479,1.94,28,0.00,0.00,0.0000
7480,1.94,29,0.00,0.00,0.0000
7481,1.94,30,0.00,0.00,0.0000
7482,1.94,31,0.00,0.00,0.0000
7483,1.94,32,0.00,0.00,0.0000
7484,1.94,33,0.00,0.00,0.0000
7485,1.94,34,0.00,0.00,0.0000
7486,1.94,35,0.00,0.00,0.0000
7487,1.94,36,0.00,0.00,0.0000
7488,1.94,37,0.00,0.00,0.0000
7489,1.94,38,0.00,0.00,0.0000
7490,1.94,39,0.00,0.00,0.0000
7491,1.94,40,0.00,0.00,0.0000
7492,1.94,41,0.00,0.00,0.0000
7493,1.94,42,0.00,0.00,0.0000
7494,1.94,43,0.00,0.00,0.0000
7495,1.94,44,0.00,0.00,0.0000
7496,1.94,45,0.00,0.00,0.0000
7497,1.94,46,0.00,0.00,0.0000
7498,1.94,47,0.00,0.00,0.0000
7499,1.94,48,0.00,0.00,0.0000
7500,1.94,49,0.00,0.00,0.0000
7501,1.94,50,0.00,0.00,0.0000
7502,1.95,7,0.00,0.00,0.0000
7503,1.95,8,0.00,0.00,0.0000
7504,1.95,9,0.00,0.00,0.0000
7505,1.95,10,0.00,0.00,0.0000
7506,1.95,11,0.00,0.00,0.0000
7507,1.95,12,0.00,0.00,0.0000
7508,1.95,13,0.00,0.00,0.0000
7509,1.95,14,0.00,0.00,0.0000
7510,1.95,15,0.00,0.00,0.0000
7511,1.95,16,0.00,0.00,0.0000
7512,1.95,17,0.00,0.00,0.0000
7513,1.95,18,0.00,0.00,0.0000
7514,1.95,19,0.00,0.00,0.0000
7515,1.95,20,0.00,0.00,0.0000
7516,1.95,21,0.00,0.00,0.0000
7517,1.95,22,0.00,0.00,0.0000
7518,1.95,23,0.00,0.00,0.0000
7519,1.95,24,0.00,0.00,0.0000
7520,1.95,25,0.00,0.00,0.0000
7521,1.95,26,0.00,0.00,0.0000
7522,1.95,27,0.00,0.00,0.0000
7523,1.95,28,0.00,0.00,0.0000
7524,1.95,29,0.00,0.00,0.0000
7525,1.95,30,0.00,0.00,0.0000
7526,1.95,31,0.00,0.00,0.0000
7527,1.95,32,0.00,0.00,0.0000
7528,1.95,33,0.00,0.00,0.0000
7529,1.95,34,0.00,0.00,0.0000
7530,1.95,35,0.00,0.00,0.0000
7531,1.95,36,0.00,0.00,0.0000
7532,1.95,37,0.00,0.00,0.0000
7533,1.95,38,0.00,0.00,0.0000
7534,1.95,39,0.00,0.00,0.0000
7535,1.95,40,0.00,0.00,0.0000
7536,1.95,41,0.00,0.00,0.0000
7537,1.95,42,0.00,0.00,0.0000
7538,1.95,43,0.00,0.00,0.0000
7539,1.95,44,0.00,0.00,0.0000
7540,1.95,45,0.00,0.00,0.0000
7541,1.95,46,0.00,0.00,0.0000
7542,1.95,47,0.00,0.00,0.0000
7543,1.95,48,0.00,0.00,0.0000
7544,1.95,49,0.00,0.00,0.0000
7545,1.95,50,0.00,0.00,0.0000
7546,1.96,7,0.00,0.00,0.0000
7547,1.96,8,0.00,0.00,0.0000
7548,1.96,9,0.00,0.00,0.0000
7549,1.96,10,0.00,0.00,0.0000
7550,1.96,11,0.00,0.00,0.0000
7551,1.96,12,0.00,0.00,0.0000
7552,1.96,13,0.00,0.00,0.0000
7553,1.96,14,0.00,0.00,0.0000
7554,1.96,15,0.00,0.00,0.0000
7555,1.96,16,0.00,0.00,0.0000
7556,1.96,17,0.00,0.00,0.0000
7557,1.96,18,0.00,0.00,0.0000
7558,1.96,19,0.00,0.00,0.0000
7559,1.96,20,0.00,0.00,0.0000
7560,1.96,21,0.00,0.00,0.0000
7561,1.96,22,0.00,0.00,0.0000
7562,1.96,23,0.00,0.00,0.0000
7563,1.96,24,0.00,0.00,0.0000
7564,1.96,25,0.00,0.00,0.0000
7565,1.96,26,0.00,0.00,0.0000
7566,1.96,27,0.00,0.00,0.0000
7567,1.96,28,0.00,0.00,0.0000
7568,1.96,29,0.00,0.00,0.0000
7569,1.96,30,0.00,0.00,0.0000
7570,1.96,31,0.00,0.00,0.0000
7571,1.96,32,0.00,0.00,0.0000
7572,1.96,33,0.00,0.00,0.0000
7573,1.96,34,0.00,0.00,0.0000
7574,1.96,35,0.00,0.00,0.0000
7575,1.96,36,0.00,0.00,0.0000
7576,1.96,37,0.00,0.00,0.0000
7577,1.96,38,0.00,0.00,0.0000
7578,1.96,39,0.00,0.00,0.0000
7579,1.96,40,0.00,0.00,0.0000
7580,1.96,41,0.00,0.00,0.0000
7581,1.96,42,0.00,0.00,0.0000
7582,1.96,43,0.00,0.00,0.0000
7583,1.96,44,0.00,0.00,0.0000
7584,1.96,45,0.00,0.00,0.0000
7585,1.96,46,0.00,0.00,0.0000
7586,1.96,47,0.00,0.00,0.0000
7587,1.96,48,0.00,0.00,0.0000
7588,1.96,49,0.00,0.00,0.0000
7589,1.96,50,0.00,0.00,0.0000
7590,1.97,7,0.00,0.00,0.0000
7591,1.97,8,0.00,0.00,0.0000
7592,1.97,9,0.00,0.00,0.0000
7593,1.97,10,0.00,0.00,0.0000
7594,1.97,11,0.00,0.00,0.0000
7595,1.97,12,0.00,0.00,0.0000
7596,1.97,13,0.00,0.00,0.0000
7597,1.97,14,0.00,0.00,0.0000
7598,1.97,15,0.00,0.00,0.0000
7599,1.97,16,0.00,0.00,0.0000
7600,1.97,17,0.00,0.00,0.0000
7601,1.97,18,0.00,0.00,0.0000
7602,1.97,19,0.00,0.00,0.0000
7603,1.97,20,0.00,0.00,0.0000
7604,1.97,21,0.00,0.00,0.0000
7605,1.97,22,0.00,0.00,0.0000
7606,1.97,23,0.00,0.00,0.0000
7607,1.97,24,0.00,0.00,0.0000
7608,1.97,25,0.00,0.00,0.0000
7609,1.97,26,0.00,0.00,0.0000
7610,1.97,27,0.00,0.00,0.0000
7611,1.97,28,0.00,0.00,0.0000
7612,1.97,29,0.00,0.00,0.0000
7613,1.97,30,0.00,0.00,0.0000
7614,1.97,31,0.00,0.00,0.0000
7615,1.97,32,0.00,0.00,0.0000
7616,1.97,33,0.00,0.00,0.0000
7617,1.97,34,0.00,0.00,0.0000
7618,1.97,35,0.00,0.00,0.0000
7619,1.97,36,0.00,0.00,0.0000
7620,1.97,37,0.00,0.00,0.0000
7621,1.97,38,0.00,0.00,0.0000
7622,1.97,39,0.00,0.00,0.0000
7623,1.97,40,0.00,0.00,0.0000
7624,1.97,41,0.00,0.00,0.0000
7625,1.97,42,0.00,0.00,0.0000
7626,1.97,43,0.00,0.00,0.0000
7627,1.97,44,0.00,0.00,0.0000
7628,1.97,45,0.00,0.00,0.0000
7629,1.97,46,0.00,0.00,0.0000
7630,1.97,47,0.00,0.00,0.0000
7631,1.97,48,0.00,0.00,0.0000
7632,1.97,49,0.00,0.00,0.0000
7633,1.97,50,0.00,0.00,0.0000
7634,1.98,7,0.00,0.00,0.0000
7635,1.98,8,0.00,0.00,0.0000
7636,1.98,9,0.00,0.00,0.0000
7637,1.98,10,0.00,0.00,0.0000
7638,1.98,11,0.00,0.00,0.0000
7639,1.98,12,0.00,0.00,0.0000
7640,1.98,13,0.00,0.00,0.0000
7641,1.98,14,0.00,0.00,0.0000
7642,1.98,15,0.00,0.00,0.0000
7643,1.98,16,0.00,0.00,0.0000
7644,1.98,17,0.00,0.00,0.0000
7645,1.98,18,0.00,0.00,0.0000
7646,1.98,19,0.00,0.00,0.0000
7647,1.98,20,0.00,0.00,0.0000
7648,1.98,21,0.00,0.00,0.0000
7649,1.98,22,0.00,0.00,0.0000
7650,1.98,23,0.00,0.00,0.0000
7651,1.98,24,0.00,0.00,0.0000
7652,1.98,25,0.00,0.00,0.0000
7653,1.98,26,0.00,0.00,0.0000
7654,1.98,27,0.00,0.00,0.0000
7655,1.98,28,0.00,0.00,0.0000
7656,1.98,29,0.00,0.00,0.0000
7657,1.98,30,0.00,0.00,0.0000
7658,1.98,31,0.00,0.00,0.0000
7659,1.98,32,0.00,0.00,0.0000
7660,1.98,33,0.00,0.00,0.0000
7661,1.98,34,0.00,0.00,0.0000
7662,1.98,35,0.00,0.00,0.0000
7663,1.98,36,0.00,0.00,0.0000
7664,1.98,37,0.00,0.00,0.0000
7665,1.98,38,0.00,0.00,0.0000
7666,1.98,39,0.00,0.00,0.0000
7667,1.98,40,0.00,0.00,0.0000
7668,1.98,41,0.00,0.00,0.0000
7669,1.98,42,0.00,0.00,0.0000
7670,1.98,43,0.00,0.00,0.0000
7671,1.98,44,0.00,0.00,0.0000
7672,1.98,45,0.00,0.00,0.0000
7673,1.98,46,0.00,0.00,0.0000
7674,1.98,47,0.00,0.00,0.0000
7675,1.98,48,0.00,0.00,0.0000
7676,1.98,49,0.00,0.00,0.0000
7677,1.98,50,0.00,0.00,0.0000
7678,1.99,6,0.00,0.00,0.0000
7679,1.99,7,0.00,0.00,0.0000
7680,1.99,8,0.00,0.00,0.0000
7681,1.99,9,0.00,0.00,0.0000
7682,1.99,10,0.00,0.00,0.0000
7683,1.99,11,0.00,0.00,0.0000
7684,1.99,12,0.00,0.00,0.0000
7685,1.99,13,0.00,0.00,0.0000
7686,1.99,14,0.00,0.00,0.0000
7687,1.99,15,0.00,0.00,0.0000
7688,1.99,16,0.00,0.00,0.0000
7689,1.99,17,0.00,0.00,0.0000
7690,1.99,18,0.00,0.00,0.0000
7691,1.99,19,0.00,0.00,0.0000
7692,1.99,20,0.00,0.00,0.0000
7693,1.99,21,0.00,0.00,0.0000
7694,1.99,22,0.00,0.00,0.0000
7695,1.99,23,0.00,0.00,0.0000
7696,1.99,24,0.00,0.00,0.0000
7697,1.99,25,0.00,0.00,0.0000
7698,1.99,26,0.00,0.00,0.0000
7699,1.99,27,0.00,0.00,0.0000
7700,1.99,28,0.00,0.00,0.0000
7701,1.99,29,0.00,0.00,0.0000
7702,1.99,30,0.00,0.00,0.0000
7703,1.99,31,0.00,0.00,0.0000
7704,1.99,32,0.00,0.00,0.0000
7705,1.99,33,0.00,0.00,0.0000
7706,1.99,34,0.00,0.00,0.0000
7707,1.99,35,0.00,0.00,0.0000
7708,1.99,36,0.00,0.00,0.0000
7709,1.99,37,0.00,0.00,0.0000
7710,1.99,38,0.00,0.00,0.0000
7711,1.99,39,0.00,0.00,0.0000
7712,1.99,40,0.00,0.00,0.0000
7713,1.99,41,0.00,0.00,0.0000
7714,1.99,42,0.00,0.00,0.0000
7715,1.99,43,0.00,0.00,0.0000
7716,1.99,44,0.00,0.00,0.0000
7717,1.99,45,0.00,0.00,0.0000
7718,1.99,46,0.00,0.00,0.0000
7719,1.99,47,0.00,0.00,0.0000
7720,1.99,48,0.00,0.00,0.0000
7721,1.99,49,0.00,0.00,0.0000
7722,1.99,50,0.00,0.00,0.0000
7723,2,6,0.00,0.00,0.0000
7724,2,7,0.00,0.00,0.0000
7725,2,8,0.00,0.00,0.0000
7726,2,9,0.00,0.00,0.0000
7727,2,10,0.00,0.00,0.0000
7728,2,11,0.00,0.00,0.0000
7729,2,12,0.00,0.00,0.0000
7730,2,13,0.00,0.00,0.0000
7731,2,14,0.00,0.00,0.0000
7732,2,15,0.00,0.00,0.0000
7733,2,16,0.00,0.00,0.0000
7734,2,17,0.00,0.00,0.0000
7735,2,18,0.00,0.00,0.0000
7736,2,19,0.00,0.00,0.0000
7737,2,20,0.00,0.00,0.0000
7738,2,21,0.00,0.00,0.0000
7739,2,22,0.00,0.00,0.0000
7740,2,23,0.00,0.00,0.0000
7741,2,24,0.00,0.00,0.0000
7742,2,25,0.00,0.00,0.0000
7743,2,26,0.00,0.00,0.0000
7744,2,27,0.00,0.00,0.0000
7745,2,28,0.00,0.00,0.0000
7746,2,29,0.00,0.00,0.0000
7747,2,30,0.00,0.00,0.0000
7748,2,31,0.00,0.00,0.0000
7749,2,32,0.00,0.00,0.0000
7750,2,33,0.00,0.00,0.0000
7751,2,34,0.00,0.00,0.0000
7752,2,35,0.00,0.00,0.0000
7753,2,36,0.00,0.00,0.0000
7754,2,37,0.00,0.00,0.0000
7755,2,38,0.00,0.00,0.0000
7756,2,39,0.00,0.00,0.0000
7757,2,40,0.00,0.00,0.0000
7758,2,41,0.00,0.00,0.0000
7759,2,42,0.00,0.00,0.0000
7760,2,43,0.00,0.00,0.0000
7761,2,44,0.00,0.00,0.0000
7762,2,45,0.00,0.00,0.0000
7763,2,46,0.00,0.00,0.0000
7764,2,47,0.00,0.00,0.0000
7765,2,48,0.00,0.00,0.0000
7766,2,49,0.00,0.00,0.0000
7767,2,50,0.00,0.00,0.0000
7768,2.01,6,0.00,0.00,0.0000
7769,2.01,7,0.00,0.00,0.0000
7770,2.01,8,0.00,0.00,0.0000
7771,2.01,9,0.00,0.00,0.0000
7772,2.01,10,0.00,0.00,0.0000
7773,2.01,11,0.00,0.00,0.0000
7774,2.01,12,0.00,0.00,0.0000
7775,2.01,13,0.00,0.00,0.0000
7776,2.01,14,0.00,0.00,0.0000
7777,2.01,15,0.00,0.00,0.0000
7778,2.01,16,0.00,0.00,0.0000
7779,2.01,17,0.00,0.00,0.0000
7780,2.01,18,0.00,0.00,0.0000
7781,2.01,19,0.00,0.00,0.0000
7782,2.01,20,0.00,0.00,0.0000
7783,2.01,21,0.00,0.00,0.0000
7784,2.01,22,0.00,0.00,0.0000
7785,2.01,23,0.00,0.00,0.0000
7786,2.01,24,0.00,0.00,0.0000
7787,2.01,25,0.00,0.00,0.0000
7788,2.01,26,0.00,0.00,0.0000
7789,2.01,27,0.00,0.00,0.0000
7790,2.01,28,0.00,0.00,0.0000
7791,2.01,29,0.00,0.00,0.0000
7792,2.01,30,0.00,0.00,0.0000
7793,2.01,31,0.00,0.00,0.0000
7794,2.01,32,0.00,0.00,0.0000
7795,2.01,33,0.00,0.00,0.0000
7796,2.01,34,0.00,0.00,0.0000
7797,2.01,35,0.00,0.00,0.0000
7798,2.01,36,0.00,0.00,0.0000
7799,2.01,37,0.00,0.00,0.0000
7800,2.01,38,0.00,0.00,0.0000
7801,2.01,39,0.00,0.00,0.0000
7802,2.01,40,0.00,0.00,0.0000
7803,2.01,41,0.00,0.00,0.0000
7804,2.01,42,0.00,0.00,0.0000
7805,2.01,43,0.00,0.00,0.0000
7806,2.01,44,0.00,0.00,0.0000
7807,2.01,45,0.00,0.00,0.0000
7808,2.01,46,0.00,0.00,0.0000
7809,2.01,47,0.00,0.00,0.0000
7810,2.01,48,0.00,0.00,0.0000
7811,2.01,49,0.00,0.00,0.0000
7812,2.01,50,0.00,0.00,0.0000
7813,2.02,6,0.00,0.00,0.0000
7814,2.02,7,0.00,0.00,0.0000
7815,2.02,8,0.00,0.00,0.0000
7816,2.02,9,0.00,0.00,0.0000
7817,2.02,10,0.00,0.00,0.0000
7818,2.02,11,0.00,0.00,0.0000
7819,2.02,12,0.00,0.00,0.0000
7820,2.02,13,0.00,0.00,0.0000
7821,2.02,14,0.00,0.00,0.0000
7822,2.02,15,0.00,0.00,0.0000
7823,2.02,16,0.00,0.00,0.0000
7824,2.02,17,0.00,0.00,0.0000
7825,2.02,18,0.00,0.00,0.0000
7826,2.02,19,0.00,0.00,0.0000
7827,2.02,20,0.00,0.00,0.0000
7828,2.02,21,0.00,0.00,0.0000
7829,2.02,22,0.00,0.00,0.0000
7830,2.02,23,0.00,0.00,0.0000
7831,2.02,24,0.00,0.00,0.0000
7832,2.02,25,0.00,0.00,0.0000
7833,2.02,26,0.00,0.00,0.0000
7834,2.02,27,0.00,0.00,0.0000
7835,2.02,28,0.00,0.00,0.0000
7836,2.02,29,0.00,0.00,0.0000
7837,2.02,30,0.00,0.00,0.0000
7838,2.02,31,0.00,0.00,0.0000
7839,2.02,32,0.00,0.00,0.0000
7840,2.02,33,0.00,0.00,0.0000
7841,2.02,34,0.00,0.00,0.0000
7842,2.02,35,0.00,0.00,0.0000
7843,2.02,36,0.00,0.00,0.0000
7844,2.02,37,0.00,0.00,0.0000
7845,2.02,38,0.00,0.00,0.0000
7846,2.02,39,0.00,0.00,0.0000
7847,2.02,40,0.00,0.00,0.0000
7848,2.02,41,0.00,0.00,0.0000
7849,2.02,42,0.00,0.00,0.0000
7850,2.02,43,0.00,0.00,0.0000
7851,2.02,44,0.00,0.00,0.0000
7852,2.02,45,0.00,0.00,0.0000
7853,2.02,46,0.00,0.00,0.0000
7854,2.02,47,0.00,0.00,0.0000
7855,2.02,48,0.00,0.00,0.0000
7856,2.02,49,0.00,0.00,0.0000
7857,2.02,50,0.00,0.00,0.0000
7858,2.03,6,0.00,0.00,0.0000
7859,2.03,7,0.00,0.00,0.0000
7860,2.03,8,0.00,0.00,0.0000
7861,2.03,9,0.00,0.00,0.0000
7862,2.03,10,0.00,0.00,0.0000
7863,2.03,11,0.00,0.00,0.0000
7864,2.03,12,0.00,0.00,0.0000
7865,2.03,13,0.00,0.00,0.0000
7866,2.03,14,0.00,0.00,0.0000
7867,2.03,15,0.00,0.00,0.0000
7868,2.03,16,0.00,0.00,0.0000
7869,2.03,17,0.00,0.00,0.0000
7870,2.03,18,0.00,0.00,0.0000
7871,2.03,19,0.00,0.00,0.0000
7872,2.03,20,0.00,0.00,0.0000
7873,2.03,21,0.00,0.00,0.0000
7874,2.03,22,0.00,0.00,0.0000
7875,2.03,23,0.00,0.00,0.0000
7876,2.03,24,0.00,0.00,0.0000
7877,2.03,25,0.00,0.00,0.0000
7878,2.03,26,0.00,0.00,0.0000
7879,2.03,27,0.00,0.00,0.0000
7880,2.03,28,0.00,0.00,0.0000
7881,2.03,29,0.00,0.00,0.0000
7882,2.03,30,0.00,0.00,0.0000
7883,2.03,31,0.00,0.00,0.0000
7884,2.03,32,0.00,0.00,0.0000
7885,2.03,33,0.00,0.00,0.0000
7886,2.03,34,0.00,0.00,0.0000
7887,2.03,35,0.00,0.00,0.0000
7888,2.03,36,0.00,0.00,0.0000
7889,2.03,37,0.00,0.00,0.0000
7890,2.03,38,0.00,0.00,0.0000
7891,2.03,39,0.00,0.00,0.0000
7892,2.03,40,0.00,0.00,0.0000
7893,2.03,41,0.00,0.00,0.0000
7894,2.03,42,0.00,0.00,0.0000
7895,2.03,43,0.00,0.00,0.0000
7896,2.03,44,0.00,0.00,0.0000
7897,2.03,45,0.00,0.00,0.0000
7898,2.03,46,0.00,0.00,0.0000
7899,2.03,47,0.00,0.00,0.0000
7900,2.03,48,0.00,0.00,0.0000
7901,2.03,49,0.00,0.00,0.0000
7902,2.03,50,0.00,0.00,0.0000
7903,2.04,6,0.00,0.00,0.0000
7904,2.04,7,0.00,0.00,0.0000
7905,2.04,8,0.00,0.00,0.0000
7906,2.04,9,0.00,0.00,0.0000
7907,2.04,10,0.00,0.00,0.0000
7908,2.04,11,0.00,0.00,0.0000
7909,2.04,12,0.00,0.00,0.0000
